Plot,Tree_no,RECRUIT,Species,InitialDbh,RefPoint,Critx,Crity,OffsetN,OffsetE,Dist,Azimuth,AzgridN,Treex,Treey,TrtgridN,X_Offset,Y_Offset,X_Corrected,Y_Corrected,Initial_MeasNum,Initial_TreeClass,Initial_LoggingStatus,Coords_Calculation_Date,MapInfoNeeded,Comments
805,1227,0,ALRU2,9.9,D8,60,80,0,0,11.1,155,310,55.29,69.9,40,210,-270,140.1,-214.71,1,10,PRE,2003-04-04 00:00:00,No,
805,1228,0,ALRU2,11.3,D8,60,80,0,0,12.5,155,310,54.69,68.62,40,210,-270,141.38,-215.31,1,10,PRE,2003-04-04 00:00:00,No,
805,1229,0,ALRU2,12.5,E8,60,60,0,0,9.9,280,310,55.02,68.63,40,210,-270,141.37,-214.98,1,10,PRE,2003-04-04 00:00:00,No,
805,1230,0,THPL,17.1,E8,60,60,0,0,13.3,273,310,51.94,70.69,40,210,-270,139.31,-218.06,1,10,PRE,2003-04-04 00:00:00,No,
805,1231,0,TSHE,11.5,D8,60,80,0,0,13.9,176,310,49.96,70.3,40,210,-270,139.7,-220.04,1,10,PRE,2003-04-04 00:00:00,No,
805,1231,1,TSHE,0.7,E9,40,60,0,0,16.5,13,310,54.7,67.49,40,210,-270,142.51,-215.3,3,11,POST,2003-04-04 00:00:00,No,
805,1232,0,TSHE,1.5,E8,60,60,0,0,10.4,248,310,50.81,64.89,40,210,-270,145.11,-219.19,1,10,PRE,2003-04-04 00:00:00,No,
805,1233,0,TSHE,0.4,E8,60,60,0,0,9.9,244,310,50.95,64.03,40,210,-270,145.97,-219.05,1,10,PRE,2003-04-04 00:00:00,No,
805,1234,0,TSHE,12,E8,60,60,0,0,9.3,228,310,50.73,61.3,40,210,-270,148.7,-219.27,1,10,PRE,2003-04-04 00:00:00,No,
805,1235,0,ALRU2,7.5,E8,60,60,0,0,6.6,242,310,53.85,62.49,40,210,-270,147.51,-216.15,1,10,PRE,2003-04-04 00:00:00,No,
805,1236,0,ALRU2,7.1,E8,60,60,0,0,4.7,256,310,56.17,62.78,40,210,-270,147.22,-213.83,1,10,PRE,2003-04-04 00:00:00,No,
805,1238,0,ALRU2,13.9,E8,60,60,0,0,6.5,300,310,58.86,66.47,40,210,-270,143.53,-211.14,1,10,PRE,2003-04-04 00:00:00,No,
805,1239,0,ALRU2,10.3,E8,60,60,0,0,3,270,310,58.04,62.34,40,210,-270,147.66,-211.96,1,10,PRE,2003-04-04 00:00:00,No,
805,1240,0,ALRU2,7.7,E8,60,60,0,0,2.6,225,310,57.37,60.23,40,210,-270,149.77,-212.63,1,10,PRE,2003-04-04 00:00:00,No,
805,1241,0,ALRU2,12.1,E8,60,60,0,0,1.7,157,310,59.2,58.43,40,210,-270,151.57,-210.8,1,10,PRE,2003-04-04 00:00:00,No,
805,1242,0,ALRU2,12.7,E8,60,60,0,0,3.6,203,310,56.5,58.93,40,210,-270,151.07,-213.5,1,10,PRE,2003-04-04 00:00:00,No,
805,1243,0,ALRU2,16.8,E8,60,60,0,0,4.6,223,310,55.32,60.25,40,210,-270,149.75,-214.68,1,10,PRE,2003-04-04 00:00:00,No,
805,1244,0,ALRU2,9.2,E8,60,60,0,0,6.3,212,310,53.72,59.12,40,210,-270,150.88,-216.28,1,10,PRE,2003-04-04 00:00:00,No,
805,1245,0,ALRU2,12.4,E8,60,60,0,0,3.7,144,310,59.09,56.35,40,210,-270,153.65,-210.91,1,10,PRE,2003-04-04 00:00:00,No,
805,1246,0,ALRU2,11.8,E8,60,60,0,0,4.8,139,310,59.24,55.2,40,210,-270,154.8,-210.76,1,10,PRE,2003-04-04 00:00:00,No,
805,1247,0,ALRU2,8.5,E8,60,60,0,0,5.7,146,310,58.42,54.48,40,210,-270,155.52,-211.58,1,10,PRE,2003-04-04 00:00:00,No,
805,1248,0,ALRU2,8.5,E8,60,60,0,0,6.2,147,310,58.17,54.03,40,210,-270,155.97,-211.83,1,10,PRE,2003-04-04 00:00:00,No,
805,1249,0,ALRU2,12.4,E8,60,60,0,0,5.5,137,310,59.32,54.48,40,210,-270,155.52,-210.68,1,10,PRE,2003-04-04 00:00:00,No,
805,1250,0,ALRU2,13.3,E8,60,60,0,0,8.3,141,310,58.4,51.79,40,210,-270,158.21,-211.6,1,10,PRE,2003-04-04 00:00:00,No,
805,1251,0,ALRU2,8.1,F8,60,40,0,0,11.2,313,310,60.59,51.23,40,210,-270,158.77,-209.41,1,10,PRE,2003-04-04 00:00:00,No,
805,1252,0,ALRU2,9,F8,60,40,0,0,10.1,300,310,58.24,49.99,40,210,-270,160.01,-211.76,1,10,PRE,2003-04-04 00:00:00,No,
805,1253,0,THPL,22.1,F8,60,40,0,0,13.7,283,310,53.73,52.31,40,210,-270,157.69,-216.27,1,10,PRE,2003-04-04 00:00:00,No,
805,1254,0,THPL,48,F8,60,40,0,0,13.5,281,310,53.34,52.02,40,210,-270,157.98,-216.66,1,10,PRE,2003-04-04 00:00:00,No,
805,1255,0,TSHE,15.7,F8,60,40,0,0,13.9,273,310,51.59,51.16,40,210,-270,158.84,-218.41,1,10,PRE,2003-04-04 00:00:00,No,
805,1256,0,TSHE,0.5,F8,60,40,0,0,9.9,284,310,55.66,48.9,40,210,-270,161.1,-214.34,1,10,PRE,2003-04-04 00:00:00,No,
805,1257,0,TSHE,1.6,F8,60,40,0,0,9.9,284,310,55.66,48.91,40,210,-270,161.09,-214.34,1,10,PRE,2003-04-04 00:00:00,No,
805,1258,0,ALRU2,13,F8,60,40,0,0,8.6,318,310,61.21,48.58,40,210,-270,161.42,-208.79,1,10,PRE,2003-04-04 00:00:00,No,
805,1259,0,ALRU2,14,F8,60,40,0,0,7.5,295,310,58.04,47.31,40,210,-270,162.69,-211.96,1,10,PRE,2003-04-04 00:00:00,No,
805,1260,0,ALRU2,11.1,F8,60,40,0,0,5.4,285,310,57.69,44.94,40,210,-270,165.06,-212.31,1,10,PRE,2003-04-04 00:00:00,No,
805,1261,0,TSHE,0.9,F8,60,40,0,0,5,274,310,57.06,44.05,40,210,-270,165.95,-212.94,1,10,PRE,2003-04-04 00:00:00,No,
805,1262,0,TSHE,0.7,F8,60,40,0,0,5.1,274,310,57,44.13,40,210,-270,165.87,-213,1,10,PRE,2003-04-04 00:00:00,No,
805,1263,0,TSHE,11.7,F8,60,40,0,0,3.3,266,310,57.67,42.42,40,210,-270,167.58,-212.33,1,10,PRE,2003-04-04 00:00:00,No,
805,1264,0,TSHE,9.1,F8,60,40,0,0,8.3,264,310,54,45.8,40,210,-270,164.2,-216,1,10,PRE,2003-04-04 00:00:00,No,
805,1265,0,TSHE,7.5,F8,60,40,0,0,7.9,233,310,52.27,41.79,40,210,-270,168.21,-217.73,1,10,PRE,2003-04-04 00:00:00,No,
805,1266,0,ALRU2,5.3,F8,60,40,0,0,2.8,238,310,57.31,40.87,40,210,-270,169.13,-212.69,1,10,PRE,2003-04-04 00:00:00,No,
805,1267,0,TSHE,0.1,F8,60,40,0,0,5.8,229,310,54.27,40.91,40,210,-270,169.09,-215.73,1,10,PRE,2003-04-04 00:00:00,No,
805,1268,0,TSHE,3.2,F8,60,40,0,0,6,214,310,54.02,39.37,40,210,-270,170.63,-215.98,1,10,PRE,2003-04-04 00:00:00,No,
805,1269,0,PSME,39.3,F8,60,40,0,0,10.3,207,310,49.77,37.64,40,210,-270,172.36,-220.23,1,10,PRE,2003-04-04 00:00:00,No,
805,1270,0,TSHE,1.2,F8,60,40,0,0,10.3,198,310,50.44,36.14,40,210,-270,173.86,-219.56,1,10,PRE,2003-04-04 00:00:00,No,
805,1271,0,TSHE,7.5,F8,60,40,0,0,11,194,310,50.08,35.16,40,210,-270,174.84,-219.92,1,10,PRE,2003-04-04 00:00:00,No,
805,1272,0,ALRU2,11.6,F8,60,40,0,0,2.1,199,310,57.99,39.23,40,210,-270,170.77,-212.01,1,10,PRE,2003-04-04 00:00:00,No,
805,1273,0,ALRU2,8.5,F8,60,40,0,0,3.8,171,310,57.48,37.1,40,210,-270,172.9,-212.52,1,10,PRE,2003-04-04 00:00:00,No,
805,1274,0,ALRU2,9.6,F8,60,40,0,0,3.7,179,310,57.17,37.54,40,210,-270,172.46,-212.83,1,10,PRE,2003-04-04 00:00:00,No,
805,1275,0,ALRU2,5.8,F8,60,40,0,0,5.5,176,310,56.02,36.16,40,210,-270,173.84,-213.98,1,10,PRE,2003-04-04 00:00:00,No,
805,1276,0,ALRU2,6.7,F8,60,40,0,0,4.9,152,310,58.15,35.43,40,210,-270,174.57,-211.85,1,10,PRE,2003-04-04 00:00:00,No,
805,1277,0,ALRU2,11.4,F8,60,40,0,0,7.3,124,310,60.77,32.68,40,210,-270,177.32,-209.23,1,10,PRE,2003-04-04 00:00:00,No,
805,1278,0,ALRU2,9.8,F8,60,40,0,0,7.3,149,310,57.61,33.05,40,210,-270,176.95,-212.39,1,10,PRE,2003-04-04 00:00:00,No,
805,1279,0,ALRU2,9,F8,60,40,0,0,8.5,134,310,59.4,31.48,40,210,-270,178.52,-210.6,1,10,PRE,2003-04-04 00:00:00,No,
805,1280,0,ALRU2,12.3,F8,60,40,0,0,8.6,151,310,56.9,31.91,40,210,-270,178.09,-213.1,1,10,PRE,2003-04-04 00:00:00,No,
805,1281,0,ALRU2,8.3,F8,60,40,0,0,9.5,146,310,57.37,30.83,40,210,-270,179.17,-212.63,1,10,PRE,2003-04-04 00:00:00,No,
805,1282,0,ALRU2,15.3,F8,60,40,0,0,11.1,140,310,58.06,28.99,40,210,-270,181.01,-211.94,1,10,PRE,2003-04-04 00:00:00,No,
805,1283,0,ALRU2,9,F8,60,40,0,0,13.9,141,310,57.34,26.31,40,210,-270,183.69,-212.66,1,10,PRE,2003-04-04 00:00:00,No,
805,1284,0,ALRU2,9.5,F8,60,40,0,0,13.6,148,310,55.78,27.02,40,210,-270,182.98,-214.22,1,10,PRE,2003-04-04 00:00:00,No,
805,1285,0,TSHE,13.1,F8,60,40,0,0,17.2,156,310,52.43,24.48,40,210,-270,185.52,-217.57,1,10,PRE,2003-04-04 00:00:00,No,
805,1286,0,TSHE,49,F8,60,40,0,0,19.2,154,310,52.09,22.24,40,210,-270,187.76,-217.91,1,10,PRE,2003-04-04 00:00:00,No,
805,1287,0,ALRU2,11.3,F8,60,40,0,0,23.9,136,310,57.5,16.17,40,210,-270,193.83,-212.5,1,10,PRE,2003-04-04 00:00:00,No,
805,1288,0,THPL,47.5,F8,60,40,0,0,21.9,144,310,54.64,18.52,40,210,-270,191.48,-215.36,1,10,PRE,2003-04-04 00:00:00,No,
805,1289,0,PSME,164,F8,60,40,0,0,22.5,156,310,49.78,19.04,40,210,-270,190.96,-220.22,1,21,PRE,2003-04-04 00:00:00,No,
805,1290,0,THPL,16.5,G8,60,20,0,0,10.4,254,310,51.31,25.86,40,210,-270,184.14,-218.69,1,10,PRE,2003-04-04 00:00:00,No,
805,1292,0,THPL,5.8,G8,60,20,0,0,10.8,245,310,50.19,24.58,40,210,-270,185.42,-219.81,1,10,PRE,2003-04-04 00:00:00,No,
805,1293,0,ALRU2,12.7,G8,60,20,0,0,9.3,191,310,51.81,15.46,40,210,-270,194.54,-218.19,1,10,PRE,2003-04-04 00:00:00,No,
805,1294,0,ALRU2,19.7,G8,60,20,0,0,7.4,139,310,58.83,12.59,40,210,-270,197.41,-211.17,1,10,PRE,2003-04-04 00:00:00,No,
805,1295,0,ALRU2,11.1,G8,60,20,0,0,9.7,156,310,55.72,11.23,40,210,-270,198.77,-214.28,1,10,PRE,2003-04-04 00:00:00,No,
805,1296,0,ALRU2,17.2,G8,60,20,0,0,12.5,156,310,54.48,8.69,40,210,-270,201.31,-215.52,1,10,PRE,2003-04-04 00:00:00,No,
805,1297,0,TSHE,27.3,G8,60,20,0,0,18.3,166,310,49.16,5.08,40,210,-270,204.92,-220.84,1,10,PRE,2003-04-04 00:00:00,No,
805,1297,1,THPL,16.9,H9,40,0,0,0,9.4,48,310,49.39,-1.32,40,210,-270,211.32,-220.61,1,10,PRE,2003-04-04 00:00:00,No,
805,1297,2,TSHE,8.25,H9,40,0,0,0,5.4,46,310,45.41,-0.57,40,210,-270,210.57,-224.59,1,10,PRE,2003-04-04 00:00:00,No,
805,1297,3,TSHE,7.5,H8,60,0,0,0,10.4,230,310,49.72,1.81,40,210,-270,208.19,-220.28,5,11,POST,2010-05-05 00:00:00,No,
805,1298,0,TSHE,10.6,G8,60,20,0,0,20.5,153,310,51.97,1.08,40,210,-270,208.92,-218.03,1,10,PRE,2003-04-04 00:00:00,No,
805,1299,0,ALRU2,17.8,H8,60,0,0,0,4.6,292,310,58.55,4.46,40,210,-270,205.54,-211.45,1,10,PRE,2003-04-04 00:00:00,No,
805,1300,0,ALRU2,13.7,G8,60,20,0,0,16.1,130,310,60,3.83,40,210,-270,206.17,-210,1,10,PRE,2003-04-04 00:00:00,No,
805,1301,0,ALRU2,13,H8,60,0,0,0,3.4,11,310,63.03,1.68,40,210,-270,208.32,-206.97,1,10,PRE,2003-04-04 00:00:00,No,
805,1302,0,ALRU2,13.4,H8,60,0,0,0,5.5,17,310,65.12,2.18,40,210,-270,207.82,-204.88,1,10,PRE,2003-04-04 00:00:00,No,
805,1304,0,PSME,76,H8,60,0,0,0,15.2,339,310,67.55,13.63,40,210,-270,196.37,-202.45,1,10,PRE,2003-04-04 00:00:00,No,
805,1305,0,PSME,24.9,G8,60,20,0,0,8.4,74,310,67.07,15.23,40,210,-270,194.77,-202.93,1,10,PRE,2003-04-04 00:00:00,No,
805,1306,0,TSHE,1.9,G8,60,20,0,0,7.6,55,310,67.35,18.03,40,210,-270,191.97,-202.65,1,10,PRE,2003-04-04 00:00:00,No,
805,1307,0,THPL,37.5,G8,60,20,0,0,4.5,52,310,64.59,19.03,40,210,-270,190.97,-205.41,1,10,PRE,2003-04-04 00:00:00,No,
805,1308,0,ALRU2,12.2,G8,60,20,0,0,3.6,123,310,60.45,16.37,40,210,-270,193.63,-209.55,1,10,PRE,2003-04-04 00:00:00,No,
805,1309,0,TSHE,2.3,G8,60,20,0,0,2.7,73,310,62.27,18.52,40,210,-270,191.48,-207.73,1,10,PRE,2003-04-04 00:00:00,No,
805,1310,0,TSHE,9.2,H8,60,0,0,0,19.5,322,310,64.06,19.12,40,210,-270,190.88,-205.94,1,10,PRE,2003-04-04 00:00:00,No,
805,1311,0,THPL,54.7,G8,60,20,0,0,3.8,1,310,63.17,22.56,40,210,-270,187.44,-206.83,1,10,PRE,2003-04-04 00:00:00,No,
805,1312,0,PSME,62.2,G8,60,20,0,0,7.2,17,310,66.91,22.93,40,210,-270,187.07,-203.09,1,10,PRE,2003-04-04 00:00:00,No,
805,1313,0,PSME,47.3,G8,60,20,0,0,10.9,352,310,67.45,28.28,40,210,-270,181.72,-202.55,1,10,PRE,2003-04-04 00:00:00,No,
805,1314,0,ALRU2,8.2,G8,60,20,0,0,10.2,327,310,62.99,29.79,40,210,-270,180.21,-207.01,1,10,PRE,2003-04-04 00:00:00,No,
805,1315,0,ALRU2,7.3,G8,60,20,0,0,14.1,322,310,62.94,33.83,40,210,-270,176.17,-207.06,1,10,PRE,2003-04-04 00:00:00,No,
805,1316,0,TSHE,0.3,G8,60,20,0,0,15.4,338,310,67.23,33.6,40,210,-270,176.4,-202.77,1,10,PRE,2003-04-04 00:00:00,No,
805,1317,0,PSME,20,G8,60,20,0,0,14.7,346,310,68.7,31.97,40,210,-270,178.03,-201.3,1,21,PRE,2003-04-04 00:00:00,No,
805,1318,0,PSME,51.5,G8,60,20,0,0,15.9,348,310,69.95,32.73,40,210,-270,177.27,-200.05,1,10,PRE,2003-04-04 00:00:00,No,
805,1319,0,TSHE,1.8,F8,60,40,0,0,8.9,79,310,66.92,34.39,40,210,-270,175.61,-203.08,1,10,PRE,2003-04-04 00:00:00,No,
805,1320,0,TSHE,0.2,F8,60,40,0,0,9.4,72,310,67.97,35.02,40,210,-270,174.98,-202.03,1,10,PRE,2003-04-04 00:00:00,No,
805,1321,0,TSHE,0.2,F8,60,40,0,0,9.2,61,310,68.59,36.7,40,210,-270,173.3,-201.41,1,10,PRE,2003-04-04 00:00:00,No,
805,1322,0,PSME,24.9,F8,60,40,0,0,6.8,67,310,66.17,36.86,40,210,-270,173.14,-203.83,1,10,PRE,2003-04-04 00:00:00,No,
805,1323,0,ALRU2,15.6,F8,60,40,0,0,4.4,103,310,62.03,36.01,40,210,-270,173.99,-207.97,1,10,PRE,2003-04-04 00:00:00,No,
805,1324,0,ALRU2,9.8,F8,60,40,0,0,2.9,107,310,61.15,37.29,40,210,-270,172.71,-208.85,1,10,PRE,2003-04-04 00:00:00,No,
805,1325,0,ALRU2,7.5,G8,60,20,0,0,19.3,320,310,63.36,39.04,40,210,-270,170.96,-206.64,1,10,PRE,2003-04-04 00:00:00,No,
805,1326,0,ALRU2,18.6,G8,60,20,0,0,21.4,320,310,63.73,41.17,40,210,-270,168.83,-206.27,1,10,PRE,2003-04-04 00:00:00,No,
805,1327,0,TSHE,4.5,G8,60,20,0,0,22.7,340,310,71.36,39.68,40,210,-270,170.32,-198.64,1,10,PRE,2003-04-04 00:00:00,No,
805,1328,0,TSHE,4.6,G8,60,20,0,0,22.8,340,310,71.41,39.77,40,210,-270,170.23,-198.59,1,10,PRE,2003-04-04 00:00:00,No,
805,1329,0,THPL,37.5,G8,60,20,0,0,23.8,334,310,69.76,41.91,40,210,-270,168.09,-200.24,1,10,PRE,2003-04-04 00:00:00,No,
805,1330,0,TSHE,7.1,F8,60,40,0,0,8.8,15,310,68.01,43.73,40,210,-270,166.27,-201.99,1,10,PRE,2003-04-04 00:00:00,No,
805,1331,0,THPL,52,F8,60,40,0,0,7.7,8,310,66.75,44.22,40,210,-270,165.78,-203.25,1,10,PRE,2003-04-04 00:00:00,No,
805,1332,0,TSHE,0.7,F8,60,40,0,0,9.7,14,310,68.72,44.25,40,210,-270,165.75,-201.28,1,10,PRE,2003-04-04 00:00:00,No,
805,1333,0,ALRU2,7.8,F8,60,40,0,0,4.4,336,310,61.95,43.99,40,210,-270,166.01,-208.05,1,10,PRE,2003-04-04 00:00:00,No,
805,1334,0,ALRU2,11.3,F8,60,40,0,0,6.2,331,310,62.24,45.84,40,210,-270,164.16,-207.76,1,10,PRE,2003-04-04 00:00:00,No,
805,1335,0,ALRU2,9.3,F8,60,40,0,0,10.6,340,310,65.32,49.22,40,210,-270,160.78,-204.68,1,10,PRE,2003-04-04 00:00:00,No,
805,1336,0,TSHE,6.5,F8,60,40,0,0,11.4,9,310,69.8,45.89,40,210,-270,164.11,-200.2,1,10,PRE,2003-04-04 00:00:00,No,
805,1337,0,TSHE,2,F8,60,40,0,0,12,358,310,68.93,48.04,40,210,-270,161.96,-201.07,1,10,PRE,2003-04-04 00:00:00,No,
805,1338,0,TSHE,0.5,F8,60,40,0,0,12.5,357,310,69.14,48.53,40,210,-270,161.47,-200.86,1,10,PRE,2003-04-04 00:00:00,No,
805,1339,0,TSHE,0.9,F8,60,40,0,0,12.4,357,310,69.07,48.46,40,210,-270,161.54,-200.93,1,10,PRE,2003-04-04 00:00:00,No,
805,1340,0,TSHE,0.5,F8,60,40,0,0,13.7,0,310,70.5,48.81,40,210,-270,161.19,-199.5,1,10,PRE,2003-04-04 00:00:00,No,
805,1341,0,TSHE,0.5,F8,60,40,0,0,13,354,310,69.03,49.35,40,210,-270,160.65,-200.97,1,10,PRE,2003-04-04 00:00:00,No,
805,1342,0,TSHE,0.2,F8,60,40,0,0,14.3,353,310,69.75,50.46,40,210,-270,159.54,-200.25,1,10,PRE,2003-04-04 00:00:00,No,
805,1343,0,TSHE,0.4,F8,60,40,0,0,16.2,349,310,70.2,52.59,40,210,-270,157.41,-199.8,1,10,PRE,2003-04-04 00:00:00,No,
805,1343,1,PSME,20.4,F8,60,40,0,0,16.8,351,310,71.09,52.76,40,210,-270,157.24,-198.91,1,21,PRE,2003-04-04 00:00:00,No,
805,1344,0,TSHE,1.4,F8,60,40,0,0,13.7,345,310,67.86,51.23,40,210,-270,158.77,-202.14,1,10,PRE,2003-04-04 00:00:00,No,
805,1345,0,PSME,55.1,F8,60,40,0,0,13.1,341,310,66.89,51.47,40,210,-270,158.53,-203.11,1,10,PRE,2003-04-04 00:00:00,No,
805,1346,0,ALRU2,7.5,F8,60,40,0,0,12.5,337,310,65.69,51.17,40,210,-270,158.83,-204.31,1,10,PRE,2003-04-04 00:00:00,No,
805,1347,0,TSHE,0.1,F8,60,40,0,0,13.4,335,310,65.66,52.14,40,210,-270,157.86,-204.34,1,10,PRE,2003-04-04 00:00:00,No,
805,1348,0,ALRU2,10.4,F8,60,40,0,0,10.6,325,310,62.76,50.29,40,210,-270,159.71,-207.24,1,10,PRE,2003-04-04 00:00:00,No,
805,1349,0,ALRU2,11.2,F8,60,40,0,0,11.8,326,310,63.27,51.4,40,210,-270,158.6,-206.73,1,10,PRE,2003-04-04 00:00:00,No,
805,1350,0,PSME,44.8,F8,60,40,0,0,16.2,335,310,66.94,54.89,40,210,-270,155.11,-203.06,1,10,PRE,2003-04-04 00:00:00,No,
805,1351,0,TSHE,8.9,F8,60,40,0,0,17,344,310,69.53,54.13,40,210,-270,155.87,-200.47,1,10,PRE,2003-04-04 00:00:00,No,
805,1352,0,ALRU2,13.1,E8,60,60,0,0,5.1,102,310,62.43,55.44,40,210,-270,154.56,-207.57,1,10,PRE,2003-04-04 00:00:00,No,
805,1353,0,ALRU2,12.8,E8,60,60,0,0,3,129,310,60.05,56.94,40,210,-270,153.06,-209.95,1,10,PRE,2003-04-04 00:00:00,No,
805,1354,0,ALRU2,12.2,E8,60,60,0,0,1.7,349,310,61.11,61.37,40,210,-270,148.63,-208.89,1,10,PRE,2003-04-04 00:00:00,No,
805,1355,0,THPL,19.7,F8,60,40,0,0,20.3,329,310,66.64,59.29,40,210,-270,150.71,-203.36,1,10,PRE,2003-04-04 00:00:00,No,
805,1356,0,TSHE,1.3,E8,60,60,0,0,10.3,45,310,70.27,59.1,40,210,-270,150.9,-199.73,1,10,PRE,2003-04-04 00:00:00,No,
805,1357,0,THPL,0.3,E8,60,60,0,0,9,44,310,68.98,59.37,40,210,-270,150.63,-201.02,1,10,PRE,2003-04-04 00:00:00,No,
805,1358,0,TSHE,1.3,E8,60,60,0,0,9.7,40,310,69.71,60,40,210,-270,150,-200.29,1,10,PRE,2003-04-04 00:00:00,No,
805,1359,0,TSHE,1.5,E8,60,60,0,0,9.4,39,310,69.41,60.16,40,210,-270,149.84,-200.59,1,10,PRE,2003-04-04 00:00:00,No,
805,1360,0,TSHE,1,E8,60,60,0,0,8.4,37,310,68.39,60.44,40,210,-270,149.56,-201.61,1,10,PRE,2003-04-04 00:00:00,No,
805,1361,0,THPL,12.9,E8,60,60,0,0,8.1,26,310,67.92,61.98,40,210,-270,148.02,-202.08,1,10,PRE,2003-04-04 00:00:00,No,
805,1362,0,TSHE,1.4,E8,60,60,0,0,10.6,32,310,70.5,61.48,40,210,-270,148.52,-199.5,1,10,PRE,2003-04-04 00:00:00,No,
805,1363,0,TSHE,1.3,E8,60,60,0,0,9.6,27,310,69.36,62.16,40,210,-270,147.84,-200.64,1,10,PRE,2003-04-04 00:00:00,No,
805,1364,0,TSHE,1.2,E8,60,60,0,0,9.9,22,310,69.42,63.06,40,210,-270,146.94,-200.58,1,10,PRE,2003-04-04 00:00:00,No,
805,1365,0,TSHE,1.7,E8,60,60,0,0,11.5,21,310,70.88,63.75,40,210,-270,146.25,-199.12,1,10,PRE,2003-04-04 00:00:00,No,
805,1366,0,PSME,48.5,E8,60,60,0,0,10.7,10,310,69.48,65.47,40,210,-270,144.53,-200.52,1,10,PRE,2003-04-04 00:00:00,No,
805,1367,0,TSHE,1.8,E8,60,60,0,0,7.9,19,310,67.38,62.83,40,210,-270,147.17,-202.62,1,10,PRE,2003-04-04 00:00:00,No,
805,1368,0,TSHE,3.9,E8,60,60,0,0,6.3,3,310,65.05,63.8,40,210,-270,146.2,-204.95,1,10,PRE,2003-04-04 00:00:00,No,
805,1369,0,ALRU2,11.6,E8,60,60,0,0,5.6,326,310,61.56,65.44,40,210,-270,144.56,-208.44,1,10,PRE,2003-04-04 00:00:00,No,
805,1370,0,ALRU2,6.2,E8,60,60,0,0,5.9,338,310,62.78,65.24,40,210,-270,144.76,-207.22,1,10,PRE,2003-04-04 00:00:00,No,
805,1371,0,ALRU2,6.7,E8,60,60,0,0,8,328,310,62.48,67.64,40,210,-270,142.36,-207.52,1,10,PRE,2003-04-04 00:00:00,No,
805,1372,0,TSHE,1.8,E8,60,60,0,0,8.2,342,310,64.35,66.96,40,210,-270,143.04,-205.65,1,10,PRE,2003-04-04 00:00:00,No,
805,1373,0,PSME,61.9,E8,60,60,0,0,8.4,351,310,65.71,66.57,40,210,-270,143.43,-204.29,1,10,PRE,2003-04-04 00:00:00,No,
805,1374,0,TSHE,1.3,E8,60,60,0,0,9.1,356,310,66.55,66.33,40,210,-270,143.67,-203.45,1,10,PRE,2003-04-04 00:00:00,No,
805,1375,0,TSHE,0.6,E8,60,60,0,0,9.4,354,310,66.53,66.76,40,210,-270,143.24,-203.47,1,10,PRE,2003-04-04 00:00:00,No,
805,1376,0,TSHE,1.6,E8,60,60,0,0,11.1,3,310,68.87,66.68,40,210,-270,143.32,-201.13,1,10,PRE,2003-04-04 00:00:00,No,
805,1377,0,TSHE,1.1,D8,60,80,0,0,11.8,83,310,68.63,71.95,40,210,-270,138.05,-201.37,1,10,PRE,2003-04-04 00:00:00,No,
805,1378,0,TSHE,2.2,D8,60,80,0,0,12.1,80,310,69.28,72.22,40,210,-270,137.78,-200.72,1,10,PRE,2003-04-04 00:00:00,No,
805,1379,0,TSHE,2.6,D8,60,80,0,0,11.8,85,310,68.35,71.65,40,210,-270,138.35,-201.65,1,10,PRE,2003-04-04 00:00:00,No,
805,1380,0,TSHE,3.9,D8,60,80,0,0,11.6,93,310,66.99,70.72,40,210,-270,139.28,-203.01,1,10,PRE,2003-04-04 00:00:00,No,
805,1381,0,TSHE,1.9,D8,60,80,0,0,10.9,91,310,66.87,71.52,40,210,-270,138.48,-203.13,1,10,PRE,2003-04-04 00:00:00,No,
805,1382,0,TSHE,3.1,D8,60,80,0,0,12.4,74,310,70.29,73.06,40,210,-270,136.94,-199.71,1,10,PRE,2003-04-04 00:00:00,No,
805,1383,0,TSHE,0.8,D8,60,80,0,0,11.8,71,310,70.12,73.92,40,210,-270,136.08,-199.88,1,10,PRE,2003-04-04 00:00:00,No,
805,1384,0,TSHE,0.3,D8,60,80,0,0,11.4,73,310,69.56,73.79,40,210,-270,136.21,-200.44,1,10,PRE,2003-04-04 00:00:00,No,
805,1385,0,TSHE,0.3,D8,60,80,0,0,11,71,310,69.43,74.33,40,210,-270,135.67,-200.57,1,10,PRE,2003-04-04 00:00:00,No,
805,1386,0,PSME,54,D8,60,80,0,0,7.8,83,310,65.9,74.5,40,210,-270,135.5,-204.1,1,10,PRE,2003-04-04 00:00:00,No,
805,1387,0,TSHE,13.8,D8,60,80,0,0,6.8,84,310,64.94,75.23,40,210,-270,134.77,-205.06,1,10,PRE,2003-04-04 00:00:00,No,
805,1388,0,PSME,42.4,D8,60,80,0,0,6.3,108,310,62.44,73.96,40,210,-270,136.04,-207.56,1,10,PRE,2003-04-04 00:00:00,No,
805,1389,0,TSHE,3.3,D8,60,80,0,0,8.4,115,310,62.18,71.87,40,210,-270,138.13,-207.82,1,10,PRE,2003-04-04 00:00:00,No,
805,1390,0,ALRU2,5.5,D8,60,80,0,0,9.8,132,310,59.66,70.18,40,210,-270,139.82,-210.34,1,10,PRE,2003-04-04 00:00:00,No,
805,1391,0,TSHE,0.2,D8,60,80,0,0,4.8,100,310,62.4,75.84,40,210,-270,134.16,-207.6,1,10,PRE,2003-04-04 00:00:00,No,
